HotelID,UserID,User,Country,Review,Rating
1715,766,Nguyễn,Vietnam,tuyệt vời,8.0
1715,3506,A,Vietnam,Very Good,8.0
1715,508,Lam,Vietnam,Good,7.0
1715,2840,Triều,Vietnam,Exceptional,10
1715,2840,Triều,Vietnam,tuyệt vời,10
1715,2840,Triều,Vietnam,Exceptional,10
1715,271,Lâm,Vietnam,Podcast chill,5.0
1715,1960,N,Japan,最悪,1.0
1715,1214,Quyên,Vietnam,Wonderful,9.0
1715,16431,Thụy,Vietnam,tuyệt,10
1715,204,Pham,Vietnam,Tiện nghi sạch sẽ,10
1715,339,Long,Vietnam,Exceptional,10
1715,588,Phan,Vietnam,Bad,1.0
1715,573,Khanh,Vietnam,Bad,1.0
1715,138,Nguyen,Vietnam,Chị quản lý rất ko ổn,2.0
1715,48565,Kingkarn,Thailand,บนเตียง มีเศษผม หัวเตียงมีหมากฝรั่ง มี่กินแล้วฝาดฃกอยุ่ ในลิฟท์  สกปรกมาก,3.0
1715,118,Anton,Russia,Exceptional,10
1715,34,Martin,France,Petit hôtel refait à neuf dans le centre de HO CHI MIN/,9.0
1715,14853,Ariana,Spain,Exceptional,10
1715,49309,Hoành,Vietnam,Good,10
1715,583,Huỳnh,Vietnam,Exceptional,10
1715,618,Anonymous,Vietnam,Quá tệ,1.0
1715,255,Tran,United States,Good,7.0
1715,233,Minh,South Korea,Very Good,8.0
1715,49138,Irmawati,Indonesia,Very Good,8.0
1715,9,Joshua,Nigeria,Good,7.0
1715,735,Tomas,Ireland,Pleasant,6.0
1715,7431,Johnson,United States,Wonderful,9.0
1715,457,Hoa,Vietnam,Very Good,8.0
1715,12305,Miloš,Czech Republic,Good,7.0
1715,255,Tran,Vietnam,Very Good,8.0
1715,255,Tran,Vietnam,Very Good,8.0
1715,1214,Quyên,Vietnam,Very Good,8.0
1715,552,Quyen,Vietnam,Pleasant,6.0
1715,1372,Đăng,Vietnam,Very Good,8.0
1715,204,Pham,Vietnam,Very Good,8.0
1715,4885,Cảnh,Vietnam,Very Good,8.0
1715,817,Mạnh,Vietnam,Very Good,8.0
1715,677,Trí,Vietnam,Good,7.0
1715,79,Van,Vietnam,Very Good,8.0
1715,37,Thi,Vietnam,Very Good,8.0
1715,45894,Pé,Vietnam,Very Good,8.0
1715,4593,Phi,Vietnam,Bad,1.0
1715,204,Pham,Vietnam,Wonderful,9.0
1715,340,Khánh,Vietnam,Wonderful,9.0
1715,18,Đinh,Vietnam,Bad,1.0
1715,14,Thanh,Vietnam,Exceptional,10
1715,230,Linh,Vietnam,Exceptional,10
1715,204,Pham,Vietnam,Exceptional,10
1715,15,Ngọc,Vietnam,Wonderful,9.0
1715,578,Như,Vietnam,Exceptional,10
1715,813,Trần,Vietnam,Wonderful,9.0
1715,344,Thảo,Vietnam,Wonderful,9.0
1715,1096,Hương,Vietnam,Exceptional,10
1715,118,Anton,Russia,Exceptional,10
1715,467,Do,Vietnam,Exceptional,10
1715,618,Anonymous,France,Cảm ơn sự tư vấn nhiệt huyết của chị quản lý nhiều ạ. Hẹn gặp lại Hotel Tulip vào năm tới nhé 🫶🏼,10
1719,4106,Ryo,Japan,Thank you guys!!! 😊,10
1719,4127,Chiara,Spain,Exceptional,10
1719,2330,Mathieu,France,Super établissement,9.0
1719,340,Khánh,Vietnam,Exceptional,10
1719,298,Hằng,Vietnam,Exceptional,10
1719,20019,Vero,Vietnam,Exceptional,10
1719,237,Oleg,Russia,"Очень, очень шумно от строительных работ.",1.0
1719,49304,Chekon,Thailand,"Жилье для МАКСИМАЛЬНО непритязательных туристов. К квартире нет толком ничего. Плита, если ее можно так назвать, дышит н",4.0
1719,4724,Marijana,Germany,"Super cute Homestay , really enjoyed my time here",10
1719,255,Tran,Vietnam,Exceptional,10
1719,255,Tran,Vietnam,Exceptional,10
1719,4402,Pietro,Italy,Wonderful,9.0
1719,845,O,Japan,Wonderful,9.0
1719,593,Thành,Vietnam,Exceptional,10
1719,165,Hoàng,Vietnam,Exceptional,10
1719,338,Mai,Vietnam,Very Good,8.0
1719,253,Thuy,Vietnam,Exceptional,10
1718,373,Nhat,Vietnam,Wonderful,9.0
1718,230,Linh,Vietnam,Wonderful,9.0
1718,11182,Kimchi,Vietnam,Exceptional,10
1718,165,Hoàng,Vietnam,Tuyệt dời,10
1718,48850,Batard,Vietnam,"Séjour très agréable, nous avons été très bien accueillis, très bon rapport qualité/prix",9.0
1718,377,Anh,Vietnam,"Giá rẽ cuối tuần, anh chị chỉ nhiệt tình...",9.0
1718,14,Thanh,Vietnam,Exceptional,10
1718,7,Công,Vietnam,Exceptional,10
1718,3832,Tien,Vietnam,Wonderful,9.0
1718,3053,Ho,Vietnam,Tuyệt,10
1718,1953,Xuan,Vietnam,Ổn áp.,9.0
1718,124,Trang,Vietnam,Exceptional,10
1718,318,Trọng,Vietnam,Rất tốt và vui vẻ,7.0
1718,344,Thảo,Vietnam,Good,7.0
1718,618,Anonymous,Vietnam,Exceptional,10
1718,79,Van,Vietnam,Exceptional,10
1718,766,Nguyễn,Vietnam,Exceptional,10
1718,493,Vi,Vietnam,Very Good,8.0
1718,4391,Ý,Vietnam,Very Good,8.0
1718,26777,24,Vietnam,Wonderful,9.0
1718,626,Hưng,Vietnam,Wonderful,9.0
1718,2547,Bin,Vietnam,"Ac chủ hoà đồng, nhẹ nhàng,chu đáo",10
1718,10911,Con,Vietnam,Exceptional,10
1718,766,Nguyễn,Vietnam,Exceptional,10
1718,1096,Hương,Vietnam,Exceptional,10
1718,2436,Thiện,Vietnam,Exceptional,10
1718,2407,Tiến,Vietnam,Exceptional,10
1718,3,Lê,Vietnam,Very Good,8.0
1718,5405,Vy,Vietnam,Very Good,8.0
1718,766,Nguyễn,Vietnam,Exceptional,10
1718,767,Vuong,Vietnam,Wonderful,9.0
1718,15963,Tính,Vietnam,Exceptional,10
1718,1253,Nhã,Vietnam,Exceptional,10
1718,1556,Thùy,Vietnam,Very Good,8.0
1718,255,Tran,Vietnam,Good,7.0
1718,48752,Chungmin,Taiwan,Good,7.0
1718,377,Anh,Vietnam,Good,7.0
1718,2443,Đào,Vietnam,Đặt phòng trước mà đến nơi lại báo không có phòng đẩy qua hotel khác ko như mong đợi,7.0
1718,233,Minh,Vietnam,Good,7.0
1718,864,Tân,Vietnam,Fair,5.0
1718,618,Anonymous,Vietnam,Tuyệt vời,10
1720,49043,Kongkaphun,Thailand,Exceptional,10
1720,15683,Enea,Brazil,Exceptional,10
1720,7163,Ladislav,Czech Republic,Good,7.0
1721,1197,Ramūnas,Lithuania,"Good place, I recommend!",9.0
1721,107,Сергей,Ukraine,Wonderful,9.0
1721,2274,Bá,Vietnam,Good place to stay in Vung Tau,9.0
1721,48798,Ballas,France,Bad,1.0
1721,701,Khoa,Vietnam,Good,7.0
1721,363,Dinh,Vietnam,Đáng để ở nếu không ngại xa trung tâm,8.0
1721,1953,Xuan,Vietnam,Wonderful,9.0
1721,583,Huỳnh,Vietnam,tuyệt,9.0
1721,2407,Tiến,Vietnam,Bad,1.0
1721,610,Hải,Vietnam,Exceptional,10
1721,124,Trang,Vietnam,Exceptional,10
1721,338,Mai,Vietnam,Exceptional,10
1721,580,Phương,Vietnam,Exceptional,10
1721,43106,Nguyenthanhha2110,Vietnam,Exceptional,10
1721,48384,Babie,Vietnam,Exceptional,10
1721,1754,Sơn,Vietnam,Exceptional,10
1721,2407,Tiến,Vietnam,Exceptional,10
1721,138,Nguyen,Vietnam,Exceptional,10
1721,332,Toàn,Vietnam,Exceptional,10
1721,301,Vũ,Vietnam,Wonderful,9.0
1721,233,Minh,Vietnam,Very Good,8.0
1721,233,Minh,Vietnam,"chủ khách sạn thân thiệt, giá cả phải chăn",9.0
1721,233,Minh,Vietnam,Very Good,8.0
1721,197,Le,Vietnam,Very Good,8.0
1721,204,Pham,Vietnam,Bad,1.0
1721,344,Thảo,Vietnam,Fair,5.0
1721,2358,Yến,Vietnam,Exceptional,10
1721,124,Trang,Vietnam,Pleasant,6.0
1721,344,Thảo,Vietnam,Exceptional,10
1721,590,Hồng,Vietnam,Exceptional,10
1721,673,Vu,Vietnam,Exceptional,10
1721,766,Nguyễn,Vietnam,Exceptional,10
1721,268,Thu,Vietnam,Exceptional,10
1721,16866,Liễu,Vietnam,Exceptional,10
1721,741,Tú,Vietnam,Exceptional,10
1721,233,Minh,Vietnam,Exceptional,10
1721,5104,Giao,Vietnam,Exceptional,10
1721,458,Bảo,Vietnam,"chủ khách sạn này rất nhiệt tình , Tuy hơi xa bới bãi trước và sau . rất ổn giá",10
1721,546,Huynh,Vietnam,Fair,5.0
1721,4608,Nghĩa,Vietnam,Exceptional,10
1721,240,Danh,Vietnam,Fair,5.0
1721,2358,Yến,Vietnam,Exceptional,10
1722,2905,Felix,United Kingdom,"Lovely stay, great staff",10
1722,114,Steven,Philippines,Highly recommend!,10
1722,407,Daniel,Canada,"Quiet, clean and excellent value!",9.0
1722,44695,Kreft,Vietnam,Exceptional,10
1722,750,Simone,Germany,Wonderful,9.0
1722,255,Tran,Vietnam,Quite and a very friendly staff,10
1722,16568,Maité,France,Exceptional,10
1722,2890,Hannes,Germany,Exceptional,10
1722,48637,Balke,Germany,"Very nice, absolutely recommendable homestay!",10
1722,3585,Eliška,Czech Republic,Exceptional,10
1722,5353,Nhu,Vietnam,Enjoyed,8.0
1722,5005,Fleur,Belgium,"Very good stay for a trip to Trang An, Hang Mua, Hoa Lu & Tam Coc",9.0
1722,5363,Karen,Australia,"Tranquil, comfortable homestay",9.0
1722,4699,Smith,Vietnam,Exceptional,10
1722,2134,K,United States,Wonderful place to stay in quiet area. Ran by great family who is super helpful!,9.0
1722,2134,K,United States,Great place to stay if you want away from the city.,10
1722,265,Pavel,Czech Republic,Overall we have been very satisfied with our stay and it was great value for money.,10
1722,617,Maria,New Zealand,Very Good,8.0
1722,2149,Hugo,Czech Republic,Exceptional,10
1722,41486,Tanay,India,Exceptional,10
1722,1652,Alessia,Italy,Exceptional,10
1722,49066,Mcdonaghcian,Ireland,Exceptional,10
1722,6197,Meaghan,Australia,"Beautiful, peaceful home stay with friendly staff and comfortable bungalows",10
1722,23770,Amrita,Australia,Wonderful,9.0
1722,114,Steven,Netherlands,Exceptional,10
1722,11081,Millie,United Kingdom,Exceptional,10
1722,33643,Linden,United Kingdom,Beautiful tranquil stay with helpful staff,10
1722,1180,Garcia,Spain,Wonderful,9.0
1722,4241,Federica,Italy,Exceptional,10
1722,37,Thi,Finland,Exceptional,10
1722,3932,Fiona,United Kingdom,lovely staff pool nice to cool off in good location,8.0
1722,3436,Phillip,United Kingdom,Hosts could not be more friendly and helpful even booking sleeper train for us and transporting us into town to local ph,9.0
1722,3998,Aline,Germany,Wonderful,9.0
1722,534,Max,United States,Exceptional,10
1722,1300,Samantha,United Kingdom,Highly recommend as a super welcoming Homestay serving delicious fresh local Vietnamese food in a perfect location for N,9.0
1722,497,Alexander,Netherlands,Exceptional,10
1722,1200,Benjamin,United Kingdom,"Good value, lovely host family",9.0
1722,543,Tom,United Kingdom,Exceptional,10
1722,998,Stacey,Australia,"Lovely place and people, but did not match the advertisement.",7.0
1722,290,Anne,Australia,Good,7.0
1722,618,Anonymous,Vietnam,Exceptional,10
1722,204,Pham,Vietnam,Exceptional,10
1722,7970,Odile,Canada,Wonderful,9.0
1722,2035,Baptiste,France,Wonderful,9.0
1722,807,Văn,Vietnam,Exceptional,10
1722,1200,Benjamin,France,Très agréable,8.0
1722,414,Lucie,France,Un grand merci pour l’accueil !,10
1722,459,Dương,Vietnam,Exceptional,10
1722,14,Thanh,Vietnam,Exceptional,10
1722,3408,Bích,Vietnam,Tôi rất hài lòng,8.0
1722,3012,Tuyết,Vietnam,Exceptional,10
1722,5770,Pierre-louis,France,Exceptional,10
1722,344,Thảo,Vietnam,tuyệt vời,10
1722,2482,My,Vietnam,Exceptional,10
1722,2149,Hugo,France,Exceptional,10
1722,341,Jean,France,Bon séjour,8.0
1722,2358,Yến,Vietnam,Tuyệt vời,10
1722,49436,Pinot,Germany,Wonderful,9.0
1722,625,Julie,France,"Top. Très serviable, très aimable, adorable!!!!",9.0
1722,8536,Urszula,Poland,Exceptional,10
1722,2247,Olivier,Netherlands,Trang An Viewpoint Homestay maakte ons verblijf in Nihn Bihn onvergetelijk.,9.0
1722,4936,Francoise,France,Excellent séjour ++++,10
1722,352,Charles,Vietnam,Exceptional,10
1722,4634,Luca,France,Quynh a su tres bien nous recevoir je recommande a tous ceux qui recherche calme et sérénités,10
1722,65,Michael,Germany,Für den Preis aufjedenfall sehr gut!,9.0
1722,341,Jean,France,L’hôte a été très serviable et très agréable.,8.0
1722,156,Bruno,France,Bien située pour des voisinés,9.0
1722,27028,ekaterina,Russia,Exceptional,10
1722,1754,Sơn,Vietnam,Exceptional,10
1722,4438,Lotte,Germany,Angenehmes Personal in traumhafter Anlage,10
1722,8704,Quyết,Vietnam,Wonderful,9.0
1722,14001,Melvin,Germany,Sehr empfehlenswert!,10
1722,48654,Machaj,Poland,Exceptional,10
1722,48631,Analía,Germany,Lugar encantador con buena relación calidad precio.,10
1722,4323,Antoine,France,Relaxant,10
1722,369,Hạnh,Vietnam,Tuỵt dời 100 điểmmm,10
1722,264,Patricia,France,séjour tranquille et agréable,9.0
1722,11933,Stefanie,Germany,Wonderful,9.0
1722,570,Justine,France,Excellent,10
1722,4312,Camille,France,"Parfait, très apaisant",10
1722,2700,Louis,France,Exceptional,10
1722,2700,Louis,France,Exceptional,10
1722,2700,Louis,France,Exceptional,10
1722,344,Thảo,Vietnam,"Rất tuyệt vời, mong đợi chuyến đi tiếp theo",10
1722,595,Thomas,France,Very Good,8.0
1722,3034,Julian,France,Exceptional,10
1722,3738,Huệ,Vietnam,Exceptional,10
1722,14154,Eloi,Spain,Exceptional,10
1722,4659,Emanuele,Italy,Sistemazione pacifica e accogliente!,10
1722,1997,Miguel,Spain,Wonderful,9.0
1722,264,Patricia,Switzerland,Lieu authentique et très accueillant,10
1722,766,Nguyễn,Vietnam,Exceptional,10
1722,25092,Jgr,Netherlands,"Mooie homestay, perfecte ligging voor de Trang An boottochten",9.0
1722,8227,Edyta,Poland,Exceptional,10
1722,121,Agnieszka,Poland,Wonderful,9.0
1722,474,Markus,Switzerland,Freundliche Unterkunft in perfekter Lage,10
1722,3578,Clara,Spain,Wonderful,9.0
1722,1556,Thùy,Vietnam,Good,7.0
1722,48695,Marylyn,New Caledonia,Pleasant,6.0
1722,6887,Franklin,India,Exceptional,10
1722,49065,Yoofie,United Kingdom,Exceptional,10
1722,152,Robert,Ireland,Wonderful,9.0
1722,6668,Siu,Canada,Very Good,8.0
1722,8914,Ram,India,Exceptional,10
1722,178,Katherine,Australia,Exceptional,10
1722,5007,Mikael,Germany,Exceptional,10
1722,1200,Benjamin,France,Wonderful,9.0
1722,14617,Kinga,United Kingdom,Wonderful,9.0
1722,4302,Aivaras,Lithuania,Exceptional,10
1722,4765,Gerald,Italy,Very Good,8.0
1722,11384,Jain,India,Exceptional,10
1722,889,Kathryn,United Kingdom,Exceptional,10
1722,48523,Kharbouche,Belgium,Exceptional,10
1722,99,Sylvain,France,Wonderful,9.0
1722,42,Aleksandra,Poland,Exceptional,10
1722,459,Dương,Vietnam,Exceptional,10
1722,37,Thi,Vietnam,Very Good,8.0
1722,651,Bùi,Vietnam,Very Good,8.0
1722,197,Le,Vietnam,Exceptional,10
1722,138,Nguyen,Vietnam,Wonderful,9.0
1722,8511,Hoan,Vietnam,Exceptional,10
1722,187,John,United Kingdom,Wonderful,9.0
1722,1815,Hoài,Vietnam,Very Good,8.0
1722,17449,Hạ,Vietnam,Very Good,8.0
1722,2759,Nadezhda,Russia,Wonderful,9.0
1722,48790,Mea,Netherlands,Exceptional,10
1722,9235,Eberhard,Germany,Wonderful,9.0
1722,138,Nguyen,Vietnam,Very Good,8.0
1722,10762,Candice,Canada,Wonderful,9.0
1722,165,Hoàng,Vietnam,Exceptional,10
1722,230,Linh,Vietnam,Exceptional,10
1722,96,Jose,Spain,Exceptional,10
1722,1571,Leon,United States,Exceptional,10
1722,1021,Marc-antoine,France,Exceptional,10
1722,15773,Frauke,Belgium,Very Good,8.0
1722,10463,Charline,France,Exceptional,10
1722,3,Lê,Vietnam,Wonderful,9.0
1722,760,Đỗ,Vietnam,Exceptional,10
1722,6831,Heiko,Germany,Wonderful,9.0
1722,3832,Tien,Vietnam,Good,7.0
1722,15,Ngọc,Vietnam,Good,7.0
1724,3367,Juan,Colombia,Fantastic!!!,10
1724,48595,Barnfield,United Kingdom,An excellent place to stay.,10
1724,13003,Lana,United Kingdom,Exceptional,10
1724,48868,Belloc,Argentina,Exceptional,10
1724,3117,Aviv,Israel,Best place we stayed on our Vietnam trip,10
1724,39,Carmen,Australia,Exceptional,10
1724,2049,Sam,Australia,"Great hosts, great location, great dog",9.0
1724,423,Nathan,Australia,Exceptional,10
1724,1613,Kris,New Zealand,Very Good,8.0
1724,48353,Nahl,Pakistan,Exceptional,10
1724,3484,Jane,Australia,Exceptional,10
1724,391,Ekaterina,Russia,100% homestay and nature,10
1724,49409,Kishen,United Kingdom,"Friendly hosts, beautiful homestay!",10
1724,4096,Oliver,United Kingdom,Exceptional,10
1724,66,Erin,United Kingdom,Brilliant,10
1724,4976,Oren,Israel,Wonderful,9.0
1724,1532,Marcel,Vietnam,Wonderful,9.0
1724,5354,Sophie,Germany,Wonderful,9.0
1724,5806,Rebekka,United Kingdom,Stunning,10
1724,543,Tom,United Kingdom,Lovely family place,10
1724,5619,F,Austria,Exceptional,10
1724,5278,Leonardo,Italy,"Everything was perfect, staff super helpful in any occasion. Definetly recommended!",10
1724,1719,Oliwia,Poland,Exceptional,10
1724,38,Ian,Germany,Wonderful,9.0
1724,13143,Gisela,Ireland,Peaceful corner in tam coc,10
1724,3946,Sabrina,Italy,Beautiful place and people,9.0
1724,17839,River,United States,"Nice view quick ride to town, close to tourist attractions.",9.0
1724,48571,Koy,Thailand,Exceptional,10
1724,33931,Machel's,United Kingdom,"Beautiful, relaxing stay in Ninh Binh 💯%",10
1724,16443,Marissa,Japan,"Comfortable, basic stay.",7.0
1724,132,Michel,France,idéal pour se reposer et visiter,8.0
1724,3998,Aline,France,Un séjour au calme entre montagnes et rizières,10
1724,34468,Galia,Israel,Very Good,8.0
1724,13117,Karima,France,Exceptional,10
1724,623,Flavie,France,Wonderful,9.0
1724,48539,Cortopassi,Laos,Exceptional,10
1724,22135,Annemieke,Netherlands,Very Good,8.0
1724,617,Maria,Spain,RELAX LEJOS DEL BULLICIO,9.0
1724,4312,Camille,France,Un Havre de paix,10
1724,595,Thomas,France,Super séjour au calme et on en prend plein la vue,9.0
1724,385,Daniël,Netherlands,Exceptional,10
1724,4413,Audrey,France,Un petit havre de paix,9.0
1724,213,Bui,Vietnam,Exceptional,10
1724,25040,Selim,Switzerland,"Calme, reposant et vie facile",10
1724,9766,Marit,Netherlands,Mooie rustige plek,9.0
1724,492,Svetlana,Russia,"Тихо, красиво, замечательные люди",10
1724,13229,Doreen,Germany,Wonderful,9.0
1724,8,Philippe,France,Exceptional,10
1724,11395,Léane,Vietnam,"Calme, reposant et proche du centre",10
1724,2109,Anja,Netherlands,Very Good,8.0
1724,3367,Juan,Spain,Exceptional,10
1724,359,Mila,Netherlands,Exceptional,10
1724,185,Robin,Germany,Very Good,8.0
1724,208,Marie,France,Super séjour à Tam Coc dans ce lieu paisible!,9.0
1724,1366,Ingrid,Netherlands,Top locatie,9.0
1724,1163,Nina,Germany,Wunderschöner Aufenthalt in der Natur,10
1724,261,Alain,Canada,"Nous avons du très bon temps à Tam Coc, plein de belles choses à visiter.",9.0
1724,2775,Sara,Denmark,smukt homestay i tam cac med vidunderlig udsigt,9.0
1724,554,Emma,Belgium,Wonderful,9.0
1724,23753,Mai-lan,Germany,Absolut empfehlenswert! Wir kommen gerne wieder!,10
1724,11691,Malvina,Italy,Posto meraviglioso con persone ancora più belle,10
1724,3034,Julian,Germany,Sehr familiär und gastfreundlich,10
1724,2343,Guillermo,Spain,Muy muy bien!,10
1724,3,Lê,Vietnam,Một kỳ nghỉ tuyệt vời khi ở Tam Coc mountainside Homestay,10
1724,1767,Marc,France,Fair,5.0
1724,5024,Vilma,Italy,Good,7.0
1724,243,Margarita,Singapore,"Не рекомендую останавливаться, недорого стоит, но на мой взгляд не стоит своих денег.",6.0
1724,49054,Vamshi,India,Exceptional,10
1724,1683,Nora,Belgium,Wonderful,9.0
1724,6019,Noelia,Spain,Exceptional,10
1724,1531,Khuong,Vietnam,Very Good,8.0
1724,1893,Tomer,Israel,Exceptional,10
1724,12930,Mikaela,Australia,Exceptional,10
1724,48339,Celica,India,Exceptional,10
1724,5075,Jason,United States,Wonderful,9.0
1724,1098,Eleftheria,Vietnam,Wonderful,9.0
1724,3171,Alice,United Kingdom,Good,7.0
1724,221,Francis,Ghana,Good,7.0
1724,707,Trịnh,Vietnam,Good,7.0
1724,48558,Tsuf,Israel,Good,7.0
1724,3571,Pierre,France,Wonderful,9.0
1724,3299,Nel,Belgium,Exceptional,10
1724,8280,Russo,Italy,Exceptional,10
1724,385,Daniël,Netherlands,Exceptional,10
1724,997,Margaux,France,Wonderful,9.0
1724,6286,Friedrich,Germany,Exceptional,10
1724,595,Thomas,Denmark,Exceptional,10
1724,16752,Vega,Spain,Good,7.0
1724,233,Minh,Vietnam,Poor,3.0
1723,151,Richard,New Zealand,Exceptional,10
1723,377,Anh,United States,Exceptional,10
1723,152,Robert,Australia,Great resort with wonderful staff.  Breakfast excellent,9.0
1723,138,Nguyen,Australia,We recently stayed in a 3-bedroom villa and were blown away. The space was even more impressive than we expected—beautif,10
1723,554,Emma,Australia,Very Good,8.0
1723,16633,Rachana,Thailand,Overall a pleasant stay and we wished we had stayed an additional night.,8.0
1723,69,Andrew,United States,It was nice hotel if you’re planning to go to vinwonder.,9.0
1723,207,Laura,South Africa,Wonderful,9.0
1723,3424,Amelia,Australia,Exceptional,10
1723,636,Huy,Australia,Holiday with kids,9.0
1723,153,Ngoc,Australia,One of our favourite places to stay in Vietnam,10
1723,404,Amir,Australia,We’ll be back for sure to have a longer stay.,10
1723,5568,Ali,Australia,Exceptional,10
1723,8144,Nikhil,United Kingdom,great facilities but the lady at the checkout in trying to upsell us a 3 bedroom villa was not good,8.0
1723,3050,Maree,Australia,Luxury facilities and excellent family resort,10
1723,20603,Lok,Hong Kong,Exceptional,10
1723,520,Nam,Vietnam,Very Good,8.0
1723,10621,Izza,Australia,"It’s amazing hotel, manager was very helpful and friendly.Unfortunately staff doesn’t speak much English, and sometimes",9.0
1723,6626,Holmes,Vietnam,The villas are perfect for families and friends!,10
1723,9173,Diogo,Portugal,Marvelous,10
1723,6628,Shivani,Australia,Awesome,9.0
1723,5450,Susan,Australia,Great place to stay as there’s lots of things for children to do when it’s too hot to do much sightseeing,8.0
1723,515,Toan,Norway,Very Good,8.0
1723,49209,Talgatbek,United Arab Emirates,Very Good,8.0
1723,130,Natalie,New Zealand,Very Good,8.0
1723,151,Richard,United States,Plenty to do at the VinPearl,10
1723,389,Mohamed,Singapore,A wonderful resort to stay in with family and friends!,8.0
1723,5363,Karen,Australia,10/10 Could not fault,10
1723,43495,Dali,Australia,Relaxing,9.0
1723,13583,Kiana,Germany,"Vinpearl Resort Hoi An is a stunning and peaceful retreat with excellent facilities and warm, attentive service",9.0
1723,1213,Tam,Vietnam,Nice to visit again if they rework reception,8.0
1723,1853,Teresa,New Zealand,Exceptional,10
1723,2020,Jamie,Australia,Great until the last couple of days. There was no communication about the party at all and really ruined our stay.,8.0
1723,37,Thi,United Kingdom,Exceptional,10
1723,106,Angela,Australia,Exceptional,10
1723,782,Adam,Australia,"Unfortunately we had some bad weather during our stay, but if we return to Vietnam in the future we",9.0
1723,2126,David,United States,Vinh Pearl Hoi An was a pleasant surprise,10
1723,1325,Kate,Australia,Fantastic resort that ticks all the boxes for a family of 5 with 3 older teens.,9.0
1723,13152,Nada,Australia,To cold but enjoy able would prefer hotter water,10
1723,18136,Sarika,South Africa,Loved my stay and will definitely want to come back someday,9.0
1723,18113,Thuydung,United States,Comfortable stay. Too far from the center.,8.0
1723,4771,Marion,Hong Kong,Perfect for families with kids,10
1723,13191,Sharni,Australia,"Loved it , was beautiful",10
1723,49145,Sonni,Australia,Luxurious Resort - 5 Stars,10
1723,79,Van,Australia,"Loved our stay, very friendly staff, amazing buffet breakfast",10
1723,3228,Frank,Australia,An amazing resort.,10
1723,4749,Jimmy,Australia,Exceptional,10
1723,48518,Zahrah,Australia,"Amazing stay, everyone loved it",10
1723,181,Binh,Australia,Wonderful,9.0
1723,7514,Jacqui,Australia,Fantastic pristine resort with impeccable staff,9.0
1723,2659,Derek,Vietnam,"Very nice relaxing atmosphere, excellent pool  and beach",8.0
1723,3199,Danny,Australia,Very Good,8.0
1723,49283,Gurung,Hong Kong,Exceptional,10
1723,49108,Govindasamy,Malaysia,excellent staff and beautiful hotel.,8.0
1723,5305,Kunal,India,Exceptional,10
1723,467,Do,Vietnam,Very Good,8.0
1723,3570,Tara,Australia,Our holidaying at Vinpearl resort was everything we hoped for.,9.0
1723,5229,Pedro,Macau,I will come back,9.0
1723,12239,Fuad,United Kingdom,Exceptional,10
1723,745,Grace,Singapore,"Great if you want space, quiet except for buffet lines at breakfast",9.0
1723,2775,Sara,United Kingdom,Memorable and relaxing,10
1723,48963,Chaitan,United States,Very Good,8.0
1723,16364,Kristi,Taiwan,Very Nice!,8.0
1723,38,Ian,Australia,Exceptional,10
1723,713,Lan,United States,Wonderful,9.0
1723,49189,Leiamba,Australia,Exceptional hotel,10
1723,731,Julia,Taiwan,Exceptional,10
1723,4788,최,South Korea,Recommend you for comfortable trips,10
1723,5421,Debra,Australia,Loved the resort only too far from shops etc,8.0
1723,48886,Seungki,South Korea,Exceptional,10
1723,3360,Muhammad,Brunei,Great so far,10
1723,24129,Kiriana,New Zealand,MAGNIFICENT! We will be back.,10
1723,746,Stefan,United Kingdom,Great family holiday,8.0
1723,253,Thuy,Vietnam,We will be back!,10
1723,69,Andrew,Australia,Lovely stay,8.0
1723,17845,Jeanie,Canada,Very Good,8.0
1723,2126,David,Ireland,great place to relax and enjoy time in Vietnam,10
1723,65,Michael,Australia,Cheaper budget  older large hotel resort but be prepared for screaming kids unsupervised everywhere,5.0
1723,715,Anna,Australia,Good,7.0
1723,410,Artur,Kazakhstan,Pleasant,6.0
1723,534,Max,Uzbekistan,"Plus, a separate area and quite quiet, but the hotel is not worth the money in terms of a beach rest",4.0
1723,4907,Elizabeth,Australia,"Dated hotel rooms, noisy, no space to relax from crowds. Good for families. Poor food options dining areas noisy and cha",6.0
1723,5177,Sean,Australia,Not as good as expected for the price.,5.0
1723,1175,Amanda,Australia,Will not come back due to the facilities especially the bed sheet,5.0
1723,981,Jake,South Korea,Poor,3.0
1723,6122,Clyde,Australia,"In summary, I will never stay at another Vinpearl property again nor will I recommend vinpearl to any friends or family.",1.0
1723,1646,Alicia,Australia,Good,7.0
1723,37,Thi,Australia,"Unpleasant, location too far and staffs unhelpful, room not clean properly.",7.0
1723,4974,Johanna,Germany,"Vinpearl offered spacious comfort and amusement park fun, but was let down by cleaning, hard beds, and lackluster design",6.0
1723,3751,Liên,Vietnam,Ăn sáng ngon phong phú. Đêm gala đón năm mới 2026 tuyệt vời,10
1723,31278,Namhee,South Korea,Wonderful,9.0
1723,48649,Neble,Denmark,Super fint. Det er rent luksus ophold.,9.0
1723,5143,Dr,Saudi Arabia,Very Good,8.0
1723,5535,Ibrahim,Saudi Arabia,فندق جميل,8.0
1723,15,Ngọc,Vietnam,Xứng đáng là chỗ nghỉ cho gia đình,10
1723,253,Thuy,Vietnam,Tuyệt,10
